student_id,year,map_term,subject,rit_score,percentile,quartile,typical_fall_to_spring_growth
11768,2019,Spring,Reading,205,66,3,.
13305,2019,Spring,Reading,181,12,1,.
23700,2019,Spring,Reading,197,46,2,.
12236,2019,Spring,Reading,203,61,3,.
27368,2019,Spring,Reading,194,38,2,.
10209,2019,Spring,Reading,182,14,1,.
16134,2019,Spring,Reading,196,43,2,.
29639,2019,Spring,Reading,207,71,3,.
28081,2019,Spring,Reading,188,24,1,.
20577,2019,Spring,Reading,211,79,4,.
12535,2019,Spring,Reading,196,43,2,.
29268,2019,Spring,Reading,196,43,2,.
28983,2019,Spring,Reading,209,75,4,.
12472,2019,Spring,Reading,214,85,4,.
11167,2019,Spring,Reading,204,64,3,.
27507,2019,Spring,Reading,201,56,3,.
11169,2019,Spring,Reading,203,61,3,.
11457,2019,Spring,Reading,193,35,2,.
17738,2019,Spring,Reading,200,54,3,.
15450,2019,Spring,Reading,186,20,1,.
18469,2019,Spring,Reading,195,41,2,.
10700,2019,Spring,Reading,204,64,3,.
15373,2019,Spring,Reading,174,5,1,.
25150,2019,Spring,Reading,175,6,1,.
22666,2019,Spring,Reading,190,28,2,.
29019,2019,Spring,Reading,196,43,2,.
15657,2019,Spring,Reading,205,66,3,.
25042,2019,Spring,Reading,223,95,4,.
10763,2019,Spring,Reading,198,48,2,.
26098,2019,Spring,Reading,194,38,2,.
13664,2019,Spring,Reading,199,51,3,.
25251,2019,Spring,Reading,208,73,3,.
22469,2019,Spring,Reading,211,79,4,.
24974,2019,Spring,Reading,197,46,2,.
21480,2019,Spring,Reading,215,86,4,.
16750,2019,Spring,Reading,182,14,1,.
27609,2019,Spring,Reading,172,4,1,.
17831,2019,Spring,Reading,188,24,1,.
22746,2019,Spring,Reading,213,83,4,.
26568,2019,Spring,Reading,214,85,4,.
22901,2019,Spring,Reading,214,85,4,.
26586,2019,Spring,Reading,199,51,3,.
19614,2019,Spring,Reading,190,28,2,.
25356,2019,Spring,Reading,196,43,2,.
23330,2019,Spring,Reading,197,46,2,.
17676,2019,Spring,Reading,202,59,3,.
24226,2019,Spring,Reading,205,66,3,.
19323,2019,Spring,Reading,205,66,3,.
15193,2019,Spring,Reading,222,94,4,.
29945,2019,Spring,Reading,217,89,4,.
18067,2019,Spring,Reading,210,77,4,.
27319,2019,Spring,Reading,184,17,1,.
11975,2019,Spring,Reading,176,7,1,.
27701,2019,Spring,Reading,204,64,3,.
21032,2019,Spring,Reading,195,41,2,.
21940,2019,Spring,Reading,186,20,1,.
21037,2019,Spring,Reading,198,48,2,.
12153,2019,Spring,Reading,197,46,2,.
20325,2019,Spring,Reading,188,24,1,.
21862,2019,Spring,Reading,191,31,2,.
23043,2019,Spring,Reading,200,54,3,.
10658,2019,Spring,Reading,192,33,2,.
27392,2019,Spring,Reading,195,41,2,.
12890,2019,Spring,Reading,181,12,1,.
20095,2019,Spring,Reading,195,41,2,.
19818,2019,Spring,Reading,188,24,1,.
28667,2019,Spring,Reading,190,28,2,.
13480,2019,Spring,Reading,198,48,2,.
20378,2019,Spring,Reading,215,86,4,.
22318,2019,Spring,Reading,172,4,1,.
25417,2019,Spring,Reading,201,56,3,.
14331,2019,Spring,Reading,192,33,2,.
26249,2019,Spring,Reading,203,61,3,.
11346,2019,Spring,Reading,158,1,1,.
25367,2019,Spring,Reading,188,24,1,.
29456,2019,Spring,Reading,198,48,2,.
20853,2019,Spring,Reading,222,94,4,.
15424,2019,Spring,Reading,180,11,1,.
25471,2019,Spring,Reading,211,79,4,.
28956,2019,Spring,Reading,206,69,3,.
11972,2019,Spring,Reading,210,77,4,.
29130,2019,Spring,Reading,198,48,2,.
29827,2019,Spring,Reading,180,11,1,.
15208,2019,Spring,Reading,200,54,3,.
27355,2019,Spring,Reading,206,69,3,.
17381,2019,Spring,Reading,221,93,4,.
27179,2019,Spring,Reading,194,38,2,.
15072,2019,Spring,Reading,189,26,2,.
26479,2019,Spring,Reading,187,22,1,.
12670,2019,Spring,Reading,206,69,3,.
14419,2019,Spring,Reading,209,75,4,.
28553,2019,Spring,Reading,203,61,3,.
15580,2019,Spring,Reading,175,6,1,.
17845,2019,Spring,Reading,199,51,3,.
25335,2019,Spring,Reading,214,85,4,.
19816,2019,Spring,Reading,219,91,4,.
14902,2019,Spring,Reading,195,41,2,.
27446,2019,Spring,Reading,228,97,4,.
18623,2019,Spring,Reading,194,38,2,.
18465,2019,Spring,Reading,204,64,3,.
24788,2019,Spring,Reading,212,81,4,.
22035,2019,Spring,Reading,216,88,4,.
25103,2019,Spring,Reading,205,66,3,.
20951,2019,Spring,Reading,204,64,3,.
23051,2019,Spring,Reading,204,64,3,.
28129,2019,Spring,Reading,203,61,3,.
14118,2019,Spring,Reading,208,73,3,.
17935,2019,Spring,Reading,215,86,4,.
14606,2019,Spring,Reading,190,28,2,.
10939,2019,Spring,Reading,212,81,4,.
17875,2019,Spring,Reading,196,43,2,.
15050,2019,Spring,Reading,209,75,4,.
27830,2019,Spring,Reading,186,20,1,.
27019,2019,Spring,Reading,203,61,3,.
17298,2019,Spring,Reading,213,83,4,.
28084,2019,Spring,Reading,196,43,2,.
12339,2019,Spring,Reading,184,17,1,.
24989,2019,Spring,Reading,196,43,2,.
12739,2019,Spring,Reading,201,56,3,.
14107,2019,Spring,Reading,187,22,1,.
24237,2019,Spring,Reading,199,51,3,.
11380,2019,Spring,Reading,224,95,4,.
21699,2019,Spring,Reading,183,15,1,.
17843,2019,Spring,Reading,209,75,4,.
13071,2019,Spring,Reading,198,48,2,.
20038,2019,Spring,Reading,188,24,1,.
18557,2019,Spring,Reading,195,41,2,.
19582,2019,Spring,Reading,207,71,3,.
28352,2019,Spring,Reading,198,48,2,.
20758,2019,Spring,Reading,209,75,4,.
20287,2019,Spring,Reading,181,12,1,.
29686,2019,Spring,Reading,220,92,4,.
19037,2019,Spring,Reading,199,51,3,.
29244,2019,Spring,Reading,195,41,2,.
17682,2019,Spring,Reading,198,48,2,.
16275,2019,Spring,Reading,210,77,4,.
18550,2019,Spring,Reading,213,83,4,.
16158,2019,Spring,Reading,226,96,4,.
13558,2019,Spring,Reading,179,10,1,.
16892,2019,Spring,Reading,191,31,2,.
27088,2019,Spring,Reading,196,43,2,.
28022,2019,Spring,Reading,212,81,4,.
23183,2019,Spring,Reading,207,71,3,.
13773,2019,Spring,Reading,188,24,1,.
28001,2019,Spring,Reading,195,41,2,.
16945,2019,Spring,Reading,180,11,1,.
26218,2019,Spring,Reading,179,10,1,.
10006,2019,Spring,Reading,216,88,4,.
16950,2019,Spring,Reading,206,69,3,.
27968,2019,Spring,Reading,213,83,4,.
26619,2019,Spring,Reading,212,81,4,.
22560,2019,Spring,Reading,179,10,1,.
14954,2019,Spring,Reading,202,59,3,.
25208,2019,Spring,Reading,166,2,1,.
19190,2019,Spring,Reading,201,56,3,.
18280,2019,Spring,Reading,213,83,4,.
24409,2019,Spring,Reading,201,56,3,.
19671,2019,Spring,Reading,203,61,3,.
22295,2019,Spring,Reading,173,4,1,.
18440,2019,Spring,Reading,192,33,2,.
23653,2019,Spring,Reading,193,35,2,.
22771,2019,Spring,Reading,169,3,1,.
19971,2019,Spring,Reading,189,26,2,.
20811,2019,Spring,Reading,211,79,4,.
11710,2019,Spring,Reading,178,9,1,.
10566,2019,Spring,Reading,216,88,4,.
29720,2019,Spring,Reading,200,54,3,.
23385,2019,Spring,Reading,185,18,1,.
13404,2019,Spring,Reading,215,86,4,.
13798,2019,Spring,Reading,199,51,3,.
28764,2019,Spring,Reading,216,88,4,.
15922,2019,Spring,Reading,202,59,3,.
16381,2019,Spring,Reading,191,31,2,.
11473,2019,Spring,Reading,204,64,3,.
20434,2019,Spring,Reading,215,86,4,.
12987,2019,Spring,Reading,198,48,2,.
13830,2019,Spring,Reading,186,20,1,.
27663,2019,Spring,Reading,214,85,4,.
16645,2019,Spring,Reading,215,86,4,.
17692,2019,Spring,Reading,218,90,4,.
20131,2019,Spring,Reading,187,22,1,.
28337,2019,Spring,Reading,214,85,4,.
11056,2019,Spring,Reading,215,86,4,.
16723,2019,Spring,Reading,201,56,3,.
20384,2019,Spring,Reading,186,20,1,.
17295,2019,Spring,Reading,197,46,2,.
16456,2019,Spring,Reading,207,71,3,.
18819,2019,Spring,Reading,210,77,4,.
22600,2019,Spring,Reading,212,81,4,.
18397,2019,Spring,Reading,210,77,4,.
10495,2019,Spring,Reading,206,69,3,.
14283,2019,Spring,Reading,220,92,4,.
10230,2019,Spring,Reading,.,.,.,.
20558,2019,Spring,Reading,.,.,.,.
21478,2019,Spring,Reading,.,.,.,.
12711,2019,Spring,Reading,.,.,.,.
22727,2019,Spring,Reading,.,.,.,.
23999,2019,Spring,Reading,.,.,.,.
23561,2019,Spring,Reading,.,.,.,.
10442,2019,Spring,Reading,.,.,.,.
11196,2019,Spring,Reading,.,.,.,.
27785,2019,Spring,Reading,.,.,.,.
22027,2019,Spring,Reading,.,.,.,.
25584,2019,Spring,Reading,.,.,.,.
13296,2019,Spring,Reading,.,.,.,.
26673,2019,Spring,Reading,.,.,.,.
13930,2019,Spring,Reading,.,.,.,.
29147,2019,Spring,Reading,.,.,.,.
15944,2019,Spring,Reading,.,.,.,.
29774,2019,Spring,Reading,.,.,.,.
26092,2019,Spring,Reading,.,.,.,.
15605,2019,Spring,Reading,198,48,2,.
28288,2019,Spring,Reading,189,26,2,.
19231,2019,Spring,Reading,203,61,3,.
28527,2019,Spring,Reading,195,41,2,.
15116,2019,Spring,Reading,203,61,3,.
24112,2019,Spring,Reading,221,84,4,.
22312,2019,Spring,Reading,186,9,1,.
25129,2019,Spring,Reading,210,61,3,.
16241,2019,Spring,Reading,213,68,3,.
24088,2019,Spring,Reading,215,73,3,.
22100,2019,Spring,Reading,219,81,4,.
23299,2019,Spring,Reading,191,16,1,.
19176,2019,Spring,Reading,207,53,3,.
20293,2019,Spring,Reading,209,58,3,.
26357,2019,Spring,Reading,211,63,3,.
16681,2019,Spring,Reading,194,21,1,.
25830,2019,Spring,Reading,188,11,1,.
26544,2019,Spring,Reading,215,73,3,.
13255,2019,Spring,Reading,197,27,2,.
24638,2019,Spring,Reading,222,86,4,.
27166,2019,Spring,Reading,211,63,3,.
15831,2019,Spring,Reading,202,40,2,.
14398,2019,Spring,Reading,221,84,4,.
22452,2019,Spring,Reading,211,63,3,.
25769,2019,Spring,Reading,192,18,1,.
16775,2019,Spring,Reading,173,1,1,.
16611,2019,Spring,Reading,207,53,3,.
28958,2019,Spring,Reading,195,23,1,.
12148,2019,Spring,Reading,194,21,1,.
22162,2019,Spring,Reading,196,25,2,.
22337,2019,Spring,Reading,220,83,4,.
16837,2019,Spring,Reading,208,56,3,.
25357,2019,Spring,Reading,191,16,1,.
10213,2019,Spring,Reading,208,56,3,.
29346,2019,Spring,Reading,197,27,2,.
17966,2019,Spring,Reading,207,53,3,.
29620,2019,Spring,Reading,208,56,3,.
18275,2019,Spring,Reading,185,8,1,.
14737,2019,Spring,Reading,182,5,1,.
18574,2019,Spring,Reading,203,42,2,.
18312,2019,Spring,Reading,163,1,1,.
17164,2019,Spring,Reading,199,32,2,.
14214,2019,Spring,Reading,209,58,3,.
27337,2019,Spring,Reading,209,58,3,.
12841,2019,Spring,Reading,214,71,3,.
23020,2019,Spring,Reading,199,32,2,.
10156,2019,Spring,Reading,228,93,4,.
10804,2019,Spring,Reading,182,5,1,.
22829,2019,Spring,Reading,185,8,1,.
28992,2019,Spring,Reading,199,32,2,.
19694,2019,Spring,Reading,209,58,3,.
23975,2019,Spring,Reading,191,16,1,.
17937,2019,Spring,Reading,200,35,2,.
24797,2019,Spring,Reading,216,75,4,.
29671,2019,Spring,Reading,212,66,3,.
16933,2019,Spring,Reading,193,19,1,.
17482,2019,Spring,Reading,210,61,3,.
12795,2019,Spring,Reading,212,66,3,.
15544,2019,Spring,Reading,203,42,2,.
22801,2019,Spring,Reading,194,21,1,.
29938,2019,Spring,Reading,211,63,3,.
11320,2019,Spring,Reading,206,50,3,.
22430,2019,Spring,Reading,235,97,4,.
27126,2019,Spring,Reading,202,40,2,.
14173,2019,Spring,Reading,198,30,2,.
11578,2019,Spring,Reading,218,79,4,.
11151,2019,Spring,Reading,217,77,4,.
26483,2019,Spring,Reading,187,10,1,.
19071,2019,Spring,Reading,222,86,4,.
20950,2019,Spring,Reading,205,48,2,.
17539,2019,Spring,Reading,206,50,3,.
19869,2019,Spring,Reading,196,25,2,.
12023,2019,Spring,Reading,232,96,4,.
23404,2019,Spring,Reading,219,81,4,.
24192,2019,Spring,Reading,218,79,4,.
29194,2019,Spring,Reading,189,13,1,.
21621,2019,Spring,Reading,218,79,4,.
18212,2019,Spring,Reading,219,81,4,.
20265,2019,Spring,Reading,202,40,2,.
16666,2019,Spring,Reading,203,42,2,.
21109,2019,Spring,Reading,198,30,2,.
16002,2019,Spring,Reading,193,19,1,.
22251,2019,Spring,Reading,217,77,4,.
25900,2019,Spring,Reading,197,27,2,.
15243,2019,Spring,Reading,225,90,4,.
16990,2019,Spring,Reading,211,63,3,.
18431,2019,Spring,Reading,197,28,2,.
10406,2019,Spring,Reading,210,61,3,.
17171,2019,Spring,Reading,214,71,3,.
17092,2019,Spring,Reading,198,30,2,.
16161,2019,Spring,Reading,194,21,1,.
23617,2019,Spring,Reading,210,61,3,.
19420,2019,Spring,Reading,217,77,4,.
11472,2019,Spring,Reading,178,3,1,.
24430,2019,Spring,Reading,215,73,3,.
29930,2019,Spring,Reading,206,50,3,.
17066,2019,Spring,Reading,221,84,4,.
11318,2019,Spring,Reading,237,98,4,.
21030,2019,Spring,Reading,196,25,2,.
13712,2019,Spring,Reading,204,45,2,.
26850,2019,Spring,Reading,209,58,3,.
28342,2019,Spring,Reading,190,14,1,.
16528,2019,Spring,Reading,207,53,3,.
22547,2019,Spring,Reading,207,53,3,.
14046,2019,Spring,Reading,215,73,3,.
22744,2019,Spring,Reading,204,45,2,.
22794,2019,Spring,Reading,191,16,1,.
11702,2019,Spring,Reading,189,13,1,.
10074,2019,Spring,Reading,170,1,1,.
18156,2019,Spring,Reading,212,66,3,.
11661,2019,Spring,Reading,190,14,1,.
28519,2019,Spring,Reading,212,66,3,.
23574,2019,Spring,Reading,220,83,4,.
16292,2019,Spring,Reading,216,75,4,.
27473,2019,Spring,Reading,204,45,2,.
25639,2019,Spring,Reading,202,40,2,.
24619,2019,Spring,Reading,219,81,4,.
12575,2019,Spring,Reading,201,37,2,.
29761,2019,Spring,Reading,.,.,.,.
20111,2019,Spring,Reading,.,.,.,.
18857,2019,Spring,Reading,.,.,.,.
12645,2019,Spring,Reading,189,6,1,.
21882,2019,Spring,Reading,219,69,3,.
10428,2019,Spring,Reading,218,66,3,.
13563,2019,Spring,Reading,204,30,2,.
26266,2019,Spring,Reading,219,69,3,.
28436,2019,Spring,Reading,212,51,3,.
19509,2019,Spring,Reading,192,9,1,.
24987,2019,Spring,Reading,227,85,4,.
10708,2019,Spring,Reading,201,23,1,.
23819,2019,Spring,Reading,209,42,2,.
24353,2019,Spring,Reading,203,28,2,.
15030,2019,Spring,Reading,222,76,4,.
26128,2019,Spring,Reading,220,71,3,.
10337,2019,Spring,Reading,228,86,4,.
23897,2019,Spring,Reading,218,66,3,.
23745,2019,Spring,Reading,237,96,4,.
22752,2019,Spring,Reading,174,1,1,.
16801,2019,Spring,Reading,221,73,3,.
27041,2019,Spring,Reading,188,5,1,.
27415,2019,Spring,Reading,219,69,3,.
21505,2019,Spring,Reading,211,48,2,.
14453,2019,Spring,Reading,217,64,3,.
15523,2019,Spring,Reading,207,37,2,.
19045,2019,Spring,Reading,213,53,3,.
17740,2019,Spring,Reading,211,48,2,.
16911,2019,Spring,Reading,199,19,1,.
27147,2019,Spring,Reading,205,32,2,.
27668,2019,Spring,Reading,196,14,1,.
25438,2019,Spring,Reading,231,90,4,.
26284,2019,Spring,Reading,213,53,3,.
18584,2019,Spring,Reading,238,96,4,.
29481,2019,Spring,Reading,212,51,3,.
13835,2019,Spring,Reading,220,71,3,.
19308,2019,Spring,Reading,213,53,3,.
16903,2019,Spring,Reading,222,76,4,.
12301,2019,Spring,Reading,214,56,3,.
24418,2019,Spring,Reading,215,59,3,.
16206,2019,Spring,Reading,197,16,1,.
14687,2019,Spring,Reading,177,1,1,.
13507,2019,Spring,Reading,199,19,1,.
12189,2019,Spring,Reading,208,40,2,.
18149,2019,Spring,Reading,170,1,1,.
14357,2019,Spring,Reading,177,1,1,.
21636,2019,Spring,Reading,211,48,2,.
22436,2019,Spring,Reading,208,40,2,.
13181,2019,Spring,Reading,206,35,2,.
13250,2019,Spring,Reading,220,71,3,.
14111,2019,Spring,Reading,210,45,2,.
27937,2019,Spring,Reading,232,92,4,.
22638,2019,Spring,Reading,213,53,3,.
10407,2019,Spring,Reading,213,53,3,.
20127,2019,Spring,Reading,215,59,3,.
18013,2019,Spring,Reading,222,76,4,.
15252,2019,Spring,Reading,210,45,2,.
24910,2019,Spring,Reading,221,73,3,.
13313,2019,Spring,Reading,213,53,3,.
25824,2019,Spring,Reading,214,56,3,.
18852,2019,Spring,Reading,211,48,2,.
21210,2019,Spring,Reading,205,32,2,.
22989,2019,Spring,Reading,226,83,4,.
13893,2019,Spring,Reading,212,51,3,.
16659,2019,Spring,Reading,196,14,1,.
14585,2019,Spring,Reading,195,13,1,.
15392,2019,Spring,Reading,221,73,3,.
24116,2019,Spring,Reading,228,86,4,.
22741,2019,Spring,Reading,208,40,2,.
29836,2019,Spring,Reading,205,32,2,.
14870,2019,Spring,Reading,217,64,3,.
28700,2019,Spring,Reading,230,89,4,.
26024,2019,Spring,Reading,193,10,1,.
29913,2019,Spring,Reading,217,64,3,.
17743,2019,Spring,Reading,192,9,1,.
14087,2019,Spring,Reading,216,61,3,.
23664,2019,Spring,Reading,228,86,4,.
12880,2019,Spring,Reading,216,61,3,.
17116,2019,Spring,Reading,218,66,3,.
23105,2019,Spring,Reading,197,16,1,.
23726,2019,Spring,Reading,228,86,4,.
26060,2019,Spring,Reading,195,13,1,.
25624,2019,Spring,Reading,186,4,1,.
24535,2019,Spring,Reading,210,45,2,.
29117,2019,Spring,Reading,222,76,4,.
11816,2019,Spring,Reading,231,90,4,.
15505,2019,Spring,Reading,201,23,1,.
27756,2019,Spring,Reading,208,40,2,.
21144,2019,Spring,Reading,237,96,4,.
14584,2019,Spring,Reading,205,32,2,.
16197,2019,Spring,Reading,204,30,2,.
29891,2019,Spring,Reading,217,64,3,.
25973,2019,Spring,Reading,206,35,2,.
26032,2019,Spring,Reading,211,48,2,.
20079,2019,Spring,Reading,184,3,1,.
15406,2019,Spring,Reading,209,42,2,.
19909,2019,Spring,Reading,213,53,3,.
21001,2019,Spring,Reading,206,35,2,.
20777,2019,Spring,Reading,212,51,3,.
26080,2019,Spring,Reading,196,14,1,.
26181,2019,Spring,Reading,226,83,4,.
21739,2019,Spring,Reading,236,95,4,.
12104,2019,Spring,Reading,211,48,2,.
16912,2019,Spring,Reading,210,45,2,.
26808,2019,Spring,Reading,184,3,1,.
25632,2019,Spring,Reading,193,10,1,.
14041,2019,Spring,Reading,209,42,2,.
19048,2019,Spring,Reading,203,28,2,.
18132,2019,Spring,Reading,204,30,2,.
19944,2019,Spring,Reading,185,3,1,.
20430,2019,Spring,Reading,214,56,3,.
21768,2019,Spring,Reading,223,78,4,.
21550,2019,Spring,Reading,211,48,2,.
28820,2019,Spring,Reading,221,73,3,.
20899,2019,Spring,Reading,206,35,2,.
11928,2019,Spring,Reading,203,28,2,.
19746,2019,Spring,Reading,198,17,1,.
21585,2019,Spring,Reading,230,89,4,.
29894,2019,Spring,Reading,218,66,3,.
12026,2019,Spring,Reading,231,90,4,.
27321,2019,Spring,Reading,215,59,3,.
24515,2019,Spring,Reading,209,42,2,.
28066,2019,Spring,Reading,224,80,4,.
20338,2019,Spring,Reading,231,90,4,.
16859,2019,Spring,Reading,209,42,2,.
20027,2019,Spring,Reading,228,86,4,.
22604,2019,Spring,Reading,242,98,4,.
15077,2019,Spring,Reading,206,35,2,.
22722,2019,Spring,Reading,212,51,3,.
11450,2019,Spring,Reading,212,51,3,.
16067,2019,Spring,Reading,223,78,4,.
28252,2019,Spring,Reading,233,92,4,.
26184,2019,Spring,Reading,204,30,2,.
13799,2019,Spring,Reading,211,48,2,.
26039,2019,Spring,Reading,230,89,4,.
21707,2019,Spring,Reading,213,53,3,.
21676,2019,Spring,Reading,203,28,2,.
29197,2019,Spring,Reading,208,40,2,.
16453,2019,Spring,Reading,191,8,1,.
20419,2019,Spring,Reading,214,56,3,.
22824,2019,Spring,Reading,214,56,3,.
18776,2019,Spring,Reading,223,78,4,.
17228,2019,Spring,Reading,210,45,2,.
17386,2019,Spring,Reading,224,80,4,.
24186,2019,Spring,Reading,218,66,3,.
14132,2019,Spring,Reading,201,23,1,.
22442,2019,Spring,Reading,220,71,3,.
13640,2019,Spring,Reading,214,56,3,.
16583,2019,Spring,Reading,220,71,3,.
21069,2019,Spring,Reading,215,59,3,.
28154,2019,Spring,Reading,174,1,1,.
11168,2019,Spring,Reading,219,69,3,.
20887,2019,Spring,Reading,239,97,4,.
20118,2019,Spring,Reading,213,53,3,.
14338,2019,Spring,Reading,198,17,1,.
21209,2019,Spring,Reading,211,48,2,.
15276,2019,Spring,Reading,220,71,3,.
22620,2019,Spring,Reading,201,23,1,.
10540,2019,Spring,Reading,202,25,2,.
26857,2019,Spring,Reading,221,73,3,.
19547,2019,Spring,Reading,216,61,3,.
21980,2019,Spring,Reading,198,17,1,.
19441,2019,Spring,Reading,234,93,4,.
22413,2019,Spring,Reading,210,45,2,.
26541,2019,Spring,Reading,208,40,2,.
19585,2019,Spring,Reading,217,64,3,.
10907,2019,Spring,Reading,219,69,3,.
15291,2019,Spring,Reading,212,51,3,.
10145,2019,Spring,Reading,221,73,3,.
21784,2019,Spring,Reading,184,3,1,.
13939,2019,Spring,Reading,196,14,1,.
16724,2019,Spring,Reading,195,13,1,.
25407,2019,Spring,Reading,223,78,4,.
29431,2019,Spring,Reading,220,71,3,.
17027,2019,Spring,Reading,218,66,3,.
21981,2019,Spring,Reading,226,83,4,.
16120,2019,Spring,Reading,193,10,1,.
22449,2019,Spring,Reading,223,78,4,.
16757,2019,Spring,Reading,221,73,3,.
22983,2019,Spring,Reading,219,69,3,.
24193,2019,Spring,Reading,216,61,3,.
15586,2019,Spring,Reading,193,10,1,.
27812,2019,Spring,Reading,207,37,2,.
12617,2019,Spring,Reading,202,25,2,.
12231,2019,Spring,Reading,224,80,4,.
28942,2019,Spring,Reading,209,42,2,.
23503,2019,Spring,Reading,202,25,2,.
22241,2019,Spring,Reading,189,6,1,.
29188,2019,Spring,Reading,221,73,3,.
24692,2019,Spring,Reading,219,69,3,.
12548,2019,Spring,Reading,194,11,1,.
17253,2019,Spring,Reading,199,19,1,.
26281,2019,Spring,Reading,195,13,1,.
24731,2019,Spring,Reading,209,42,2,.
14975,2019,Spring,Reading,192,9,1,.
21108,2019,Spring,Reading,218,66,3,.
15742,2019,Spring,Reading,196,14,1,.
22582,2019,Spring,Reading,211,48,2,.
13119,2019,Spring,Reading,208,40,2,.
10618,2019,Spring,Reading,194,11,1,.
25736,2019,Spring,Reading,209,42,2,.
27685,2019,Spring,Reading,224,80,4,.
15344,2019,Spring,Reading,180,2,1,.
21859,2019,Spring,Reading,196,14,1,.
17107,2019,Spring,Reading,209,43,2,.
16643,2019,Spring,Reading,198,17,1,.
16787,2019,Spring,Reading,222,76,4,.
29174,2019,Spring,Reading,193,10,1,.
12407,2019,Spring,Reading,212,51,3,.
22863,2019,Spring,Reading,208,40,2,.
16525,2019,Spring,Reading,210,45,2,.
25224,2019,Spring,Reading,233,92,4,.
10053,2019,Spring,Reading,212,51,3,.
11179,2019,Spring,Reading,210,45,2,.
27534,2019,Spring,Reading,196,14,1,.
17885,2019,Spring,Reading,221,73,3,.
25512,2019,Spring,Reading,217,64,3,.
11572,2019,Spring,Reading,196,14,1,.
18837,2019,Spring,Reading,220,71,3,.
12642,2019,Spring,Reading,177,1,1,.
10151,2019,Spring,Reading,202,25,2,.
26204,2019,Spring,Reading,217,64,3,.
19609,2019,Spring,Reading,167,1,1,.
23093,2019,Spring,Reading,217,64,3,.
23212,2019,Spring,Reading,209,42,2,.
18989,2019,Spring,Reading,220,71,3,.
11521,2019,Spring,Reading,212,51,3,.
26046,2019,Spring,Reading,205,32,2,.
17175,2019,Spring,Reading,212,51,3,.
26197,2019,Spring,Reading,212,51,3,.
22846,2019,Spring,Reading,204,30,2,.
26726,2019,Spring,Reading,187,5,1,.
11949,2019,Spring,Reading,227,85,4,.
13421,2019,Spring,Reading,206,35,2,.
29924,2019,Spring,Reading,190,7,1,.
20793,2019,Spring,Reading,225,82,4,.
15338,2019,Spring,Reading,152,1,1,.
11250,2019,Spring,Reading,195,13,1,.
27279,2019,Spring,Reading,228,86,4,.
18949,2019,Spring,Reading,204,30,2,.
25528,2019,Spring,Reading,192,9,1,.
24822,2019,Spring,Reading,201,23,1,.
13787,2019,Spring,Reading,213,53,3,.
26494,2019,Spring,Reading,195,13,1,.
23775,2019,Spring,Reading,210,45,2,.
16125,2019,Spring,Reading,195,13,1,.
25130,2019,Spring,Reading,221,73,3,.
27907,2019,Spring,Reading,194,11,1,.
22272,2019,Spring,Reading,237,96,4,.
23012,2019,Spring,Reading,212,51,3,.
12978,2019,Spring,Reading,223,78,4,.
29552,2019,Spring,Reading,207,37,2,.
25386,2019,Spring,Reading,204,30,2,.
29408,2019,Spring,Reading,215,59,3,.
14964,2019,Spring,Reading,210,45,2,.
24464,2019,Spring,Reading,233,92,4,.
28510,2019,Spring,Reading,214,56,3,.
27684,2019,Spring,Reading,227,85,4,.
15094,2019,Spring,Reading,206,35,2,.
13672,2019,Spring,Reading,178,1,1,.
26685,2019,Spring,Reading,204,30,2,.
18495,2019,Spring,Reading,182,2,1,.
22850,2019,Spring,Reading,208,40,2,.
13151,2019,Spring,Reading,220,71,3,.
28254,2019,Spring,Reading,216,61,3,.
21135,2019,Spring,Reading,239,97,4,.
21908,2019,Spring,Reading,226,83,4,.
14208,2019,Spring,Reading,214,56,3,.
19865,2019,Spring,Reading,206,35,2,.
14748,2019,Spring,Reading,204,30,2,.
22281,2019,Spring,Reading,203,28,2,.
22562,2019,Spring,Reading,201,23,1,.
11885,2019,Spring,Reading,200,21,1,.
10696,2019,Spring,Reading,212,51,3,.
19636,2019,Spring,Reading,202,26,2,.
20168,2019,Spring,Reading,208,40,2,.
18165,2019,Spring,Reading,201,23,1,.
10295,2019,Spring,Reading,237,96,4,.
16224,2019,Spring,Reading,207,37,2,.
21925,2019,Spring,Reading,205,32,2,.
12051,2019,Spring,Reading,224,80,4,.
17898,2019,Spring,Reading,210,45,2,.
19430,2019,Spring,Reading,229,88,4,.
27823,2019,Spring,Reading,214,56,3,.
26114,2019,Spring,Reading,203,28,2,.
21403,2019,Spring,Reading,222,76,4,.
14694,2019,Spring,Reading,218,66,3,.
13923,2019,Spring,Reading,214,56,3,.
27866,2019,Spring,Reading,207,37,2,.
23779,2019,Spring,Reading,213,53,3,.
11641,2019,Spring,Reading,221,73,3,.
15673,2019,Spring,Reading,229,88,4,.
29078,2019,Spring,Reading,221,73,3,.
16165,2019,Spring,Reading,216,61,3,.
19299,2019,Spring,Reading,226,83,4,.
11932,2019,Spring,Reading,216,61,3,.
26422,2019,Spring,Reading,216,61,3,.
26257,2019,Spring,Reading,174,1,1,.
10957,2019,Spring,Reading,218,66,3,.
11764,2019,Spring,Reading,213,53,3,.
15202,2019,Spring,Reading,.,.,.,.
14150,2019,Spring,Reading,.,.,.,.
19903,2019,Spring,Reading,.,.,.,.
19192,2019,Spring,Reading,.,.,.,.
14164,2019,Spring,Reading,.,.,.,.
